"УИК №457"	"УИК №458"	"УИК №459"	"УИК №460"	"УИК №461"	"УИК №462"	"УИК №463"	"УИК №464"	"УИК №465"	"УИК №466"	"УИК №467"	"УИК №468"	"УИК №469"	"УИК №470"	"УИК №471"	"УИК №472"	"УИК №473"	"УИК №474"	"УИК №475"	"УИК №476"	"УИК №477"	"УИК №478"	"УИК №479"	"УИК №480"	"УИК №481"	"УИК №482"	"УИК №483"	"УИК №484"	"УИК №485"	"УИК №486"	"УИК №487"	"УИК №488"	"УИК №489"	"УИК №490"	"УИК №491"	"УИК №492"	"УИК №493"	"УИК №494"	"УИК №495"	"УИК №496"	"УИК №497"	"УИК №498"	"УИК №499"	"УИК №500"	"УИК №501"	"УИК №502"	"УИК №503"	"УИК №504"	"УИК №505"	"УИК №506"	"УИК №507"	"УИК №508"	"УИК №509"	"УИК №510"	"УИК №511"	"УИК №1924"	"УИК №1925"	"УИК №1926"	
2739	2325	2112	1528	1731	2087	1843	1841	1719	1635	1888	2124	1852	1883	2066	1737	2033	1904	1547	1427	1615	1922	1751	2139	2269	1507	1886	1869	1891	1907	2048	1830	1727	1907	1826	1927	1688	1965	1452	2085	2283	2355	1566	1637	1495	1471	2388	1585	1580	1962	1312	1313	2016	628	1628	190	190	239	
2700	2310	2100	1500	1800	2100	1800	1800	1700	1600	1900	2100	1700	1900	2000	1700	2000	1900	1500	1400	1500	1900	1800	2100	2300	1500	1900	1800	1900	1900	2000	1800	1600	1900	1900	1900	1800	1900	1400	2000	2300	1900	1600	1700	1500	1500	2400	1500	1600	1900	1300	1300	2100	600	1600	200	200	250	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1875	1461	1190	927	997	1187	1159	1065	981	1024	1138	1264	1220	1215	1422	1140	1088	1197	937	887	984	1179	981	1263	1394	946	1196	1107	1066	1042	1295	1038	1172	1216	1155	1216	948	1301	938	1391	1459	1476	859	838	784	705	1073	855	784	1020	764	728	1063	400	738	0	0	0	
51	46	30	48	48	23	67	73	36	71	41	45	30	35	48	78	50	58	45	29	52	73	45	39	97	47	65	71	60	53	62	44	45	72	58	69	118	42	29	31	50	51	15	36	26	29	31	30	35	25	52	33	79	68	27	190	176	209	
774	803	880	525	755	890	574	662	683	505	721	791	450	650	530	482	862	645	518	484	464	648	774	798	809	507	639	622	774	805	643	718	383	612	687	615	734	557	433	578	791	373	726	826	690	766	1296	615	781	855	484	539	958	132	835	10	24	41	
51	46	30	48	48	23	67	73	36	71	41	45	30	35	48	78	50	58	45	29	52	73	45	39	97	47	65	71	60	53	62	44	45	72	58	69	118	42	29	31	50	51	15	36	26	29	31	30	35	25	52	33	79	68	27	190	176	209	
1875	1461	1187	927	997	1187	1157	1065	981	1024	1138	1264	1220	1214	1422	1140	1087	1197	937	887	984	1179	981	1263	1393	946	1196	1107	1066	1042	1293	1038	1172	1216	1153	1216	948	1301	938	1391	1459	1476	859	838	784	705	1073	855	784	1019	764	728	1063	400	738	0	0	0	
15	19	19	8	9	9	17	8	11	13	9	13	15	13	22	16	11	10	17	11	7	20	6	15	8	12	13	26	13	9	12	13	19	8	10	17	16	7	10	11	18	14	16	17	12	10	14	15	16	16	15	15	19	33	14	2	1	5	
1911	1488	1198	967	1036	1201	1207	1130	1006	1082	1170	1296	1235	1236	1448	1202	1126	1245	965	905	1029	1232	1020	1287	1482	981	1248	1152	1113	1086	1343	1069	1198	1280	1201	1268	1050	1336	957	1411	1491	1513	858	857	798	724	1090	870	803	1028	801	746	1123	435	751	188	175	204	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

16	9	5	5	6	5	9	6	7	8	4	8	5	12	15	6	4	10	4	15	10	7	5	7	6	10	8	12	5	6	6	5	7	18	6	12	6	8	5	6	8	12	3	9	7	3	5	8	4	4	4	7	2	10	5	1	0	2	
607	446	351	298	279	344	302	300	287	311	326	402	335	378	406	326	345	350	267	259	290	328	303	386	409	293	311	312	284	306	401	352	334	343	315	349	270	392	273	444	421	438	213	258	229	208	321	233	218	278	218	184	309	118	250	44	44	10	
102	135	96	63	101	91	84	93	97	74	81	78	90	73	88	68	77	71	64	47	71	86	68	99	105	51	99	51	63	76	92	87	78	68	87	76	73	86	71	82	98	112	75	86	71	76	96	90	76	92	65	71	77	46	51	15	18	41	
1133	870	706	581	625	735	776	694	581	664	728	777	772	727	898	769	676	766	610	557	624	785	615	775	923	597	788	742	730	672	808	601	753	822	763	797	674	810	588	832	921	913	544	484	472	425	650	529	490	622	503	467	709	245	435	123	110	142	
19	7	9	5	7	9	11	13	9	8	10	5	6	15	14	5	5	13	5	9	8	8	8	7	6	11	8	10	9	7	8	6	5	11	7	4	6	14	6	14	16	12	9	6	6	7	3	2	4	7	2	3	6	8	5	1	0	6	
8	10	12	4	12	8	11	7	10	6	8	8	11	9	11	16	9	15	6	5	13	6	10	6	11	10	16	15	12	12	22	4	9	8	10	19	19	21	5	17	19	14	11	10	8	4	7	5	4	14	7	10	9	3	4	1	1	0	
7	7	8	5	3	4	4	4	7	3	6	8	7	11	8	3	5	8	1	3	4	4	6	5	10	4	8	5	4	5	1	5	5	2	5	6	1	1	1	6	6	4	2	3	4	1	4	1	1	8	1	2	6	2	1	0	1	3	
19	4	11	6	3	5	10	13	8	8	7	10	9	11	8	9	5	12	8	10	9	8	5	2	12	5	10	5	6	2	5	9	7	8	8	5	1	4	8	10	2	8	1	1	1	0	4	2	6	3	1	2	5	3	0	3	1	0	
