"УИК №1801"	"УИК №1802"	"УИК №1803"	"УИК №1804"	"УИК №1805"	"УИК №1806"	"УИК №1807"	"УИК №1808"	"УИК №1809"	"УИК №1810"	"УИК №1811"	"УИК №1812"	"УИК №1813"	"УИК №1814"	"УИК №1815"	"УИК №1816"	"УИК №1817"	"УИК №1818"	"УИК №1819"	"УИК №1820"	"УИК №1821"	"УИК №1822"	"УИК №1823"	"УИК №1824"	"УИК №1825"	"УИК №1826"	"УИК №1827"	"УИК №1828"	"УИК №1829"	"УИК №1830"	"УИК №1831"	"УИК №1832"	"УИК №1833"	"УИК №1834"	"УИК №1835"	"УИК №1836"	"УИК №1837"	"УИК №1838"	"УИК №1839"	"УИК №1840"	"УИК №1841"	"УИК №1842"	"УИК №1843"	"УИК №1844"	
1135	1110	1377	1765	934	897	1377	798	505	421	466	149	722	213	187	594	308	300	351	659	1122	584	631	1090	115	312	573	205	351	931	1079	255	330	149	422	236	1094	664	265	1110	87	585	161	144	
1100	1100	1300	1700	800	850	1300	700	500	400	500	170	700	200	200	600	300	300	290	650	1100	550	650	1100	100	300	600	200	350	950	1100	250	350	150	400	200	1100	700	250	1100	90	600	150	150	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
649	612	651	976	404	510	762	420	281	237	255	91	320	66	126	344	197	162	229	339	606	296	354	548	52	174	299	117	187	559	661	147	173	105	249	136	700	411	165	589	48	326	102	103	
117	131	90	89	125	82	101	84	89	69	80	24	125	77	48	90	49	74	36	77	115	61	59	92	28	52	67	22	58	237	166	47	59	17	38	40	188	110	55	182	22	75	19	19	
334	357	559	635	271	258	437	196	130	94	165	55	255	57	26	166	54	64	25	234	379	193	237	460	20	74	234	61	105	154	273	56	118	28	113	24	212	179	30	329	20	199	29	28	
117	131	90	89	125	82	101	84	89	69	80	24	125	77	48	90	49	74	36	77	115	61	59	92	28	52	67	22	58	237	166	47	59	17	38	40	188	110	55	182	22	75	19	19	
649	612	651	976	404	510	762	420	281	237	255	91	320	66	126	344	197	162	229	339	606	296	354	548	52	174	299	117	187	559	661	147	173	105	249	136	700	411	165	589	48	326	102	103	
6	4	4	7	5	12	9	0	5	3	1	1	5	1	1	3	0	3	2	2	22	7	0	4	1	1	3	2	3	3	4	1	2	0	1	1	9	3	1	6	0	0	0	6	
760	739	737	1058	524	580	854	504	365	303	334	114	440	142	173	431	246	233	263	414	699	350	413	636	79	225	363	137	242	793	823	193	230	122	286	175	879	518	219	765	70	401	121	116	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

11	9	1	9	3	6	6	3	2	1	1	2	2	0	4	4	2	0	2	1	6	6	3	13	1	0	2	0	1	4	1	0	3	1	2	2	10	0	2	7	0	1	1	0	
102	86	103	138	64	66	136	62	48	42	28	12	55	12	13	58	41	24	31	73	128	63	69	112	9	30	37	20	44	52	107	0	24	3	24	18	105	84	26	94	10	52	16	1	
50	60	48	75	39	59	78	43	28	22	37	9	18	10	21	41	36	20	35	16	70	20	47	48	2	7	37	22	18	104	77	21	27	10	19	11	96	27	20	56	10	20	14	15	
571	571	574	814	403	438	609	381	283	236	258	91	352	120	135	321	161	185	191	319	477	253	285	445	63	183	284	94	171	618	622	169	171	104	236	144	655	401	167	588	48	313	84	98	
7	1	1	5	8	2	8	4	2	1	4	0	4	0	0	4	1	3	1	0	3	1	1	7	1	1	2	0	5	4	5	1	3	3	1	0	3	2	1	4	1	6	4	0	
7	8	8	8	4	6	11	6	2	0	4	0	4	0	0	0	4	1	1	2	11	2	4	6	2	4	0	1	3	9	8	1	2	1	3	0	7	4	1	12	1	7	1	1	
8	2	1	4	2	2	4	4	0	1	2	0	3	0	0	2	0	0	1	1	2	4	4	4	1	0	1	0	0	0	3	0	0	0	1	0	1	0	0	2	0	1	1	0	
4	2	1	5	1	1	2	1	0	0	0	0	2	0	0	1	1	0	1	2	2	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	2	0	2	2	0	1	0	1	
