"УИК №2501"	"УИК №2502"	"УИК №2503"	"УИК №2504"	"УИК №2505"	"УИК №2506"	"УИК №2507"	"УИК №2508"	"УИК №2509"	"УИК №2510"	"УИК №2511"	"УИК №2512"	"УИК №2513"	"УИК №2514"	"УИК №2515"	"УИК №2516"	"УИК №2517"	"УИК №2518"	"УИК №2519"	"УИК №2520"	"УИК №2521"	"УИК №2522"	"УИК №2523"	"УИК №2524"	"УИК №2525"	"УИК №2526"	"УИК №2527"	"УИК №2528"	"УИК №2529"	"УИК №2530"	"УИК №2531"	"УИК №2532"	"УИК №2533"	"УИК №2534"	"УИК №2535"	"УИК №2536"	"УИК №2537"	"УИК №2538"	"УИК №2539"	"УИК №2540"	"УИК №2541"	"УИК №2542"	"УИК №2543"	"УИК №2544"	"УИК №2545"	"УИК №2546"	
1785	1936	1903	2215	2039	1864	2032	1626	2223	1680	1602	774	1281	932	1576	1247	1883	822	1936	1551	1279	1407	2591	1592	1694	1985	1648	1663	1766	1549	1674	1869	2119	1556	1435	2588	1943	1998	267	890	1775	1131	992	1935	2056	443	
1600	1700	1750	1850	1900	1800	1800	1700	1900	1250	1200	600	1250	1100	1400	1000	1600	800	1600	1350	1000	1200	3400	1400	1450	1750	1450	1400	1500	1500	1450	1600	1850	1450	1200	2500	1800	1600	200	800	1700	950	900	1600	1800	500	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1124	1240	1099	1719	1205	1294	1424	1181	1453	891	886	563	892	515	1310	765	1161	602	1291	909	761	880	1619	913	975	1246	1218	997	1090	918	951	1183	1372	963	735	1634	1237	1402	178	528	988	637	516	1038	1182	443	
28	42	59	36	83	121	66	69	39	183	22	17	36	178	57	41	135	12	100	75	131	45	59	99	43	35	23	64	63	40	50	52	58	98	111	199	108	111	16	80	123	93	208	205	112	0	
448	418	592	95	612	385	310	450	408	176	292	20	322	407	33	194	304	186	209	366	108	275	1722	388	432	469	209	339	347	542	449	365	420	389	354	667	455	87	6	192	589	220	176	357	506	57	
28	42	59	36	83	121	66	69	39	183	22	17	36	178	57	41	135	12	100	75	131	45	30	99	43	35	23	64	63	40	50	52	58	98	111	199	108	111	16	80	123	93	208	205	112	0	
1124	1240	1099	1719	1205	1294	1424	1181	1453	891	884	563	892	515	1310	765	1161	602	1290	909	761	879	1606	913	975	1245	1218	997	1090	917	950	1183	1371	963	735	1634	1237	1402	178	528	988	627	516	1038	1182	443	
15	15	14	17	9	13	27	7	20	17	12	7	8	7	22	19	8	8	12	10	14	12	27	15	12	11	24	20	14	8	21	25	20	13	4	3	16	21	1	5	8	6	8	15	18	20	
1137	1267	1144	1738	1279	1402	1463	1243	1472	1057	894	573	920	686	1345	787	1288	606	1378	974	878	912	1609	997	1006	1269	1217	1041	1139	949	979	1210	1409	1048	842	1830	1329	1492	193	603	1103	714	716	1228	1276	423	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

12	9	6	18	16	9	9	11	9	14	9	5	21	6	11	4	15	7	17	11	5	8	9	11	10	10	15	18	9	7	8	10	11	9	5	12	13	10	2	6	6	2	9	11	9	5	
114	141	119	220	137	123	125	121	135	98	74	57	19	54	157	89	111	52	117	88	42	84	143	81	121	126	123	84	111	89	89	124	160	117	64	127	126	191	23	46	85	60	48	90	87	15	
76	76	63	85	73	80	93	56	82	74	51	25	30	40	63	39	70	49	64	41	20	59	77	60	62	84	71	66	71	56	55	62	98	59	43	96	77	72	11	37	59	54	33	69	80	100	
852	959	880	1322	971	1106	1152	978	1169	813	701	444	810	549	1030	593	1014	461	1089	747	773	700	1272	771	766	956	927	810	873	755	764	928	1059	794	709	1535	1060	1169	150	487	918	565	587	1027	1043	264	
34	35	31	48	28	31	43	32	31	23	27	13	12	19	31	28	39	13	40	29	12	30	40	36	17	37	40	28	33	18	34	34	38	23	15	25	20	18	1	11	20	14	22	13	25	34	
10	8	12	7	12	6	9	9	12	8	4	5	9	6	7	3	6	2	7	13	2	9	15	6	3	10	6	4	12	6	4	13	6	8	3	15	10	3	2	4	0	6	7	11	5	1	
18	16	9	16	10	10	7	8	12	6	11	4	4	4	13	13	11	9	18	18	8	9	16	14	12	15	10	16	8	8	11	17	12	12	2	9	14	16	0	6	5	5	3	3	13	3	
21	23	24	22	32	37	25	28	22	21	17	20	15	8	33	18	22	13	26	27	16	13	37	18	15	31	25	15	22	10	14	22	25	26	1	11	9	13	4	6	10	8	7	4	14	1	
