"УИК №426"	"УИК №427"	"УИК №428"	"УИК №429"	"УИК №430"	"УИК №431"	"УИК №432"	"УИК №433"	"УИК №434"	"УИК №435"	"УИК №436"	"УИК №437"	"УИК №438"	"УИК №439"	"УИК №440"	"УИК №441"	"УИК №442"	"УИК №443"	"УИК №444"	"УИК №445"	"УИК №446"	"УИК №447"	"УИК №448"	"УИК №449"	"УИК №450"	"УИК №451"	"УИК №452"	"УИК №453"	"УИК №454"	"УИК №455"	"УИК №456"	"УИК №457"	"УИК №458"	"УИК №459"	"УИК №460"	"УИК №461"	"УИК №462"	"УИК №463"	"УИК №464"	"УИК №465"	"УИК №466"	"УИК №467"	"УИК №468"	"УИК №469"	"УИК №470"	"УИК №471"	"УИК №472"	"УИК №473"	"УИК №474"	
1853	541	718	927	281	641	153	688	1254	470	2833	825	592	519	1385	479	215	672	53	180	521	955	476	2042	392	885	1729	875	572	356	1802	1692	1184	187	573	1704	1980	365	2475	2828	759	554	350	848	1943	923	1000	1005	646	
1800	530	710	910	220	620	140	690	1180	420	2720	870	590	480	1320	460	210	560	50	140	500	800	400	2050	360	810	1740	860	560	310	1760	1690	1140	140	590	1690	1980	580	2490	2850	750	550	340	820	1890	930	980	1010	640	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1095	326	442	558	164	393	42	414	680	258	1539	427	321	307	804	258	104	430	12	95	307	562	311	1336	192	577	948	518	249	222	934	901	602	87	282	993	1165	333	1598	1583	374	286	160	555	1088	469	648	668	390	
53	37	13	45	34	57	39	43	97	39	105	46	16	32	40	49	22	27	11	21	18	129	23	117	59	99	56	20	46	28	166	79	103	33	40	54	115	32	33	125	34	56	37	56	57	59	34	72	50	
652	167	255	307	22	170	59	233	403	123	1076	397	253	141	476	153	84	103	27	24	175	109	66	597	109	134	736	322	265	60	660	710	435	20	268	643	700	215	859	1142	342	208	143	209	745	402	298	270	200	
53	37	13	45	34	57	39	43	97	39	105	46	16	32	40	49	22	27	11	21	18	129	23	117	59	99	56	20	46	28	166	79	103	33	40	54	115	32	33	125	34	56	37	56	57	59	34	72	50	
1095	326	442	558	164	393	42	414	680	258	1539	427	321	307	804	258	104	430	12	95	307	562	311	1335	192	577	948	518	249	222	934	901	602	87	282	992	1164	333	1598	1583	374	286	160	555	1088	469	648	668	390	
5	5	4	4	1	21	0	4	8	3	9	2	1	0	7	2	0	4	0	0	2	1	4	18	4	10	9	5	1	1	8	8	9	0	5	13	16	4	12	11	4	1	0	4	13	3	7	6	5	
1143	358	451	599	197	429	81	453	769	294	1635	471	336	339	837	305	126	453	23	116	323	690	330	1434	247	666	995	533	294	249	1092	972	696	120	317	1033	1263	361	1619	1697	404	341	197	607	1132	525	675	734	435	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

11	2	6	2	1	5	0	2	4	3	7	4	2	1	6	4	1	1	0	2	3	3	1	7	0	6	9	5	3	1	7	6	3	2	1	8	11	4	13	13	3	1	3	4	5	3	3	2	0	
156	34	36	71	16	39	9	34	66	51	248	70	35	33	156	37	8	75	0	14	48	50	45	172	31	97	124	56	41	34	135	118	90	14	33	147	170	55	218	231	32	40	17	67	173	54	74	91	36	
92	17	18	46	9	36	1	45	50	7	75	28	23	20	37	16	7	23	1	6	17	29	12	122	15	46	53	40	26	11	61	55	30	7	26	80	92	20	76	99	34	24	19	26	68	40	43	52	31	
845	300	384	474	164	338	69	362	619	222	1240	356	271	276	617	239	108	335	21	90	249	592	267	1100	198	502	781	418	219	201	866	776	558	92	249	772	944	276	1269	1312	324	273	155	497	856	416	545	570	359	
13	2	3	1	5	6	2	4	12	5	33	7	3	2	8	3	1	3	0	1	4	4	1	17	2	5	10	7	3	0	7	7	4	2	3	12	24	1	20	20	5	1	2	6	6	6	5	7	1	
16	2	1	1	0	2	0	2	5	1	8	4	1	3	7	3	1	6	0	0	1	3	1	7	0	3	7	5	1	0	5	3	6	0	2	4	11	3	12	11	2	0	0	4	15	2	2	6	4	
4	0	3	2	2	0	0	3	11	3	16	1	0	2	2	2	0	5	1	1	0	5	1	3	0	2	9	1	1	0	6	4	4	2	1	4	6	1	6	4	2	1	1	1	7	3	0	3	3	
6	1	0	2	0	3	0	1	2	2	8	1	1	2	4	1	0	5	0	2	1	4	2	6	1	5	2	1	0	2	5	3	1	1	2	6	5	1	5	7	2	1	0	2	2	1	3	3	1	
