"УИК №5601"	"УИК №5602"	"УИК №5603"	"УИК №5604"	"УИК №5605"	"УИК №5606"	"УИК №5607"	"УИК №5608"	"УИК №5609"	"УИК №5610"	"УИК №5611"	"УИК №5612"	"УИК №5613"	"УИК №5614"	"УИК №5615"	"УИК №5616"	"УИК №5617"	"УИК №5618"	"УИК №5619"	"УИК №5620"	"УИК №5621"	"УИК №5622"	"УИК №5623"	"УИК №5624"	"УИК №5625"	"УИК №5626"	"УИК №5627"	"УИК №5628"	"УИК №5629"	"УИК №5630"	"УИК №5631"	"УИК №5632"	"УИК №5633"	"УИК №5634"	"УИК №5635"	"УИК №5636"	"УИК №5637"	"УИК №5638"	"УИК №5639"	"УИК №5640"	"УИК №5641"	"УИК №5642"	"УИК №5643"	"УИК №5644"	"УИК №5645"	"УИК №5646"	"УИК №5647"	"УИК №5648"	"УИК №5649"	"УИК №5650"	"УИК №5651"	"УИК №5652"	"УИК №5653"	"УИК №5654"	"УИК №5655"	"УИК №5657"	"УИК №5658"	"УИК №5659"	"УИК №5660"	"УИК №5661"	"УИК №5662"	
950	2482	2122	1785	1294	1875	1118	1388	1179	1213	1817	1296	972	1994	911	1936	1327	1833	1637	385	904	1707	321	568	284	1200	408	411	389	1093	479	1115	1465	1192	741	1720	1501	1495	1202	210	373	1501	1276	1296	2126	1616	2337	1485	940	1437	1964	273	653	1351	1216	1846	1630	2091	788	1548	1440	
1000	2500	2000	1800	1500	1700	1000	1400	1200	1200	2000	1200	1000	2000	1000	2000	1300	1700	1500	400	1000	1700	320	600	300	1200	420	430	410	1100	500	1000	1500	1300	750	1700	1500	1500	1200	220	380	1500	1200	1300	2000	1600	2400	1500	950	1500	2000	270	650	1400	1200	1800	2000	2000	800	1500	1500	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617	1588	1153	1052	966	1143	760	687	679	932	1206	826	602	1220	689	1231	753	1112	1014	335	567	1305	265	331	216	604	263	315	266	549	251	456	1151	683	522	1573	1095	902	697	169	288	839	600	1074	1502	1395	2010	785	754	1319	1730	203	564	1102	1068	1364	1382	1245	640	1331	1039	
54	277	210	267	134	43	189	253	93	74	61	110	142	95	111	124	95	227	230	49	26	283	16	64	26	121	75	67	45	299	115	348	285	143	70	127	185	194	187	35	77	253	300	135	194	189	280	106	161	89	97	32	39	154	87	240	220	46	123	155	201	
329	635	637	481	400	514	51	460	428	194	733	264	256	685	200	645	452	361	256	16	407	112	39	205	58	475	82	48	99	252	134	196	64	474	158	0	220	404	316	16	15	408	300	91	304	16	110	609	35	92	173	35	47	144	45	196	398	709	37	14	260	
54	277	210	267	134	43	189	253	93	74	61	110	142	95	111	124	95	227	230	49	26	283	16	64	26	121	75	67	45	299	115	348	285	143	70	127	185	194	187	35	77	253	300	135	194	189	280	106	161	89	97	32	39	154	87	240	220	46	123	155	201	
616	1588	1153	1052	966	1143	760	687	679	932	1206	826	602	1220	689	1231	753	1112	1013	335	567	1305	265	331	216	604	263	315	266	549	251	456	1151	683	522	1573	1095	902	697	169	288	839	600	1074	1502	1395	2010	785	754	1319	1730	203	564	1102	1067	1364	1382	1245	640	1331	1039	
13	23	14	16	9	14	7	9	11	3	26	0	14	23	113	12	7	12	13	0	11	15	0	0	0	12	0	0	6	0	0	0	7	12	4	0	0	21	10	0	3	16	5	0	24	10	0	8	11	11	7	0	2	0	0	12	3	15	5	0	14	
657	1842	1349	1303	1091	1172	942	931	761	1003	1241	936	730	1292	687	1343	841	1327	1230	384	582	1573	281	395	242	713	338	382	305	848	366	804	1429	814	588	1700	1280	1075	874	204	362	1076	895	1209	1672	1574	2290	883	904	1397	1820	235	601	1256	1154	1592	1599	1276	758	1486	1226	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

5	9	7	10	8	2	6	5	4	6	5	4	6	9	3	8	5	14	12	3	1	2	1	3	1	4	1	3	1	3	3	7	6	7	4	6	8	6	5	2	1	5	6	1	8	4	8	5	1	5	6	2	2	6	3	11	3	7	3	5	5	
87	348	217	180	175	241	81	120	114	116	188	102	96	197	104	149	123	198	184	11	91	173	6	48	18	85	34	25	28	106	31	80	350	126	36	168	140	144	138	56	34	196	117	84	165	116	168	116	59	112	181	24	123	120	95	290	558	199	103	187	103	
40	92	35	66	70	76	39	30	40	47	70	40	37	58	52	74	56	95	87	17	26	72	4	39	10	61	26	19	32	64	25	65	36	57	35	65	46	47	47	6	44	49	44	30	94	99	91	77	58	50	51	21	28	35	42	81	29	67	37	64	85	
503	1337	1058	1014	805	811	788	746	569	813	935	776	569	984	501	1064	632	970	911	343	443	1318	264	298	212	548	269	331	232	655	304	624	1011	606	497	1444	1075	860	673	138	280	807	719	1076	1379	1335	2001	664	770	1213	1563	183	441	1074	1010	1180	994	958	610	1202	1017	
4	18	12	16	12	13	6	15	14	9	17	2	5	18	11	13	7	19	14	4	6	2	2	2	0	4	1	1	4	3	1	12	7	8	8	7	2	7	2	0	1	8	6	6	11	5	7	6	5	4	2	1	2	6	1	13	3	9	2	3	5	
2	20	10	9	8	15	4	2	12	4	9	1	7	14	3	13	7	6	7	2	4	1	1	2	0	5	6	3	4	8	2	9	11	5	5	9	2	5	5	2	2	4	3	7	9	6	6	4	5	8	11	2	1	9	2	7	4	13	1	16	9	
9	11	7	5	5	6	4	8	5	3	9	1	8	8	6	11	8	18	6	3	5	2	1	3	0	5	1	0	2	3	0	5	6	5	3	1	5	5	3	0	0	2	0	5	3	2	5	6	3	2	4	1	1	5	0	5	7	16	1	6	2	
7	7	3	3	8	8	14	5	3	5	8	10	2	4	7	11	3	7	9	1	6	3	2	0	1	1	0	0	2	6	0	2	2	0	0	0	2	1	1	0	0	5	0	0	3	7	4	5	3	3	2	1	3	1	1	5	1	7	1	3	0	
