"УИК №247"	"УИК №248"	"УИК №249"	"УИК №250"	"УИК №251"	"УИК №252"	"УИК №253"	"УИК №254"	"УИК №255"	"УИК №256"	"УИК №257"	"УИК №258"	"УИК №259"	"УИК №260"	"УИК №261"	"УИК №262"	"УИК №263"	"УИК №264"	"УИК №265"	"УИК №266"	"УИК №267"	"УИК №268"	"УИК №269"	"УИК №270"	"УИК №271"	"УИК №272"	"УИК №273"	"УИК №274"	"УИК №275"	"УИК №669"	"УИК №670"	
1560	1384	1612	1303	1720	1638	1659	1337	1394	1247	1295	1346	1595	1614	1789	1634	1611	1656	2142	1010	339	812	344	233	89	416	314	784	316	75	53	
1550	1300	1650	1500	1650	1600	1700	1350	1400	1200	1300	1300	1600	1550	1650	1550	1450	1550	1800	1000	300	800	300	250	90	400	300	700	300	75	53	
0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846	16	0	0	0	0	21	28	41	0	0	0	
807	434	1031	891	876	863	979	810	910	696	765	734	963	915	907	955	1045	1003	1373	139	216	418	184	171	79	268	209	516	215	40	53	
22	6	3	10	10	2	11	5	7	8	9	9	9	10	5	8	1	7	6	0	6	36	13	10	4	17	7	31	9	35	0	
721	250	616	599	764	735	710	535	483	496	526	557	628	625	738	587	404	540	421	15	62	346	103	69	7	94	56	112	76	0	0	
22	616	3	10	10	2	11	5	7	8	9	9	9	10	5	8	1	7	6	846	22	36	13	10	4	38	35	72	9	35	0	
807	434	1030	890	876	862	979	810	910	696	763	734	962	915	907	955	1045	1000	1370	139	216	418	184	171	79	268	209	516	215	40	53	
21	20	11	9	17	13	14	5	6	8	17	11	5	12	16	14	10	13	16	15	6	12	4	2	0	3	0	10	2	0	0	
808	1030	1022	891	869	851	976	810	911	696	755	732	966	913	896	949	1036	994	1360	970	232	442	193	179	83	303	244	578	222	75	53	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

2	6	8	1	3	6	4	5	4	0	2	3	10	2	5	3	5	7	4	6	0	5	2	0	1	8	1	4	4	2	0	
97	126	121	104	118	80	114	104	95	64	87	83	100	83	112	86	135	112	149	133	18	75	36	14	4	49	14	71	12	7	3	
73	127	89	59	83	85	101	60	65	51	61	63	81	85	91	76	94	89	81	125	33	67	26	38	5	43	27	70	17	7	3	
607	737	765	709	632	645	729	611	710	557	580	559	740	707	663	750	765	750	1054	676	174	278	119	122	72	189	198	414	187	55	46	
11	12	14	6	12	16	5	11	14	8	11	11	9	9	9	11	21	14	33	12	5	4	4	3	0	6	3	10	2	4	0	
4	9	9	4	11	6	11	8	4	9	4	5	4	8	4	4	6	4	9	7	1	5	4	2	0	2	1	6	0	0	1	
5	5	8	3	7	6	4	4	9	5	4	2	11	9	7	9	7	11	11	5	1	4	1	0	0	5	0	3	0	0	0	
9	8	8	5	3	7	8	7	10	2	6	6	11	10	5	10	3	7	19	6	0	4	1	0	1	1	0	0	0	0	0	
